order_id,user,product,category,qty,unit_price,coupon_applied,ts
10427,sofia,widget b,widgets,1,13.56,False,2024-04-29T16:20:36
10428,nils,gizmo y,gizmos,1,22.45,True,2024-05-14T12:18:27
10429,kai,widget b,widgets,1,11.7,False,2024-01-07T09:37:06
10430,xena,gizmo x,gizmos,1,32.51,False,2024-05-18T14:21:14
10431,hans,gizmo x,gizmos,1,27.09,False,2024-03-28T11:18:04
10432,yuri,widget b,widgets,3,12.13,True,2024-06-23T18:26:27
10433,jo,gizmo y,gizmos,1,25.83,False,2024-04-08T10:03:30
10434,pia,addon 1,addons,2,6.9,False,2024-06-09T11:34:24
10435,xena,widget a,widgets,2,10.27,False,2024-06-07T16:42:41
10436,io,gizmo y,gizmos,1,26.33,False,2024-04-30T13:52:20
10437,eli,addon 2,addons,1,5.51,False,2024-03-24T11:26:48
10438,vea,widget c,widgets,2,16.97,False,2024-05-21T15:20:39
10439,nils,widget c,widgets,1,16.27,True,2024-04-08T17:50:09
10440,bruno,widget b,widgets,3,10.57,False,2024-01-22T10:39:45
10441,timo,widget c,widgets,1,17.01,False,2024-05-18T12:19:44
10442,jo,widget b,widgets,1,12.67,False,2024-05-30T20:03:12
10443,clara,widget b,widgets,2,12.61,True,2024-03-20T12:39:57
10444,lia,gizmo x,gizmos,1,29.31,False,2024-05-12T17:00:00
10445,zara,gizmo y,gizmos,2,25.64,False,2024-01-01T16:13:25
10446,sofia,gizmo y,gizmos,2,26.72,False,2024-02-08T19:34:01
10447,ana,widget c,widgets,1,19.55,False,2024-01-23T13:02:51
10448,gia,gizmo x,gizmos,1,32.63,False,2024-05-25T15:28:54
10449,finn,widget a,widgets,1,9.14,False,2024-02-29T10:16:03
10450,ravi,gizmo y,gizmos,1,20.51,True,2024-06-18T09:10:32
10451,finn,gizmo y,gizmos,1,20.49,False,2024-01-19T21:11:51
10452,sofia,widget b,widgets,1,11.18,False,2024-02-15T09:01:40
10453,gia,addon 2,addons,1,4.93,False,2024-06-07T11:21:29
10454,clara,pro kit,kits,1,54.58,False,2024-02-04T17:50:43
10455,kai,widget c,widgets,1,20.96,False,2024-05-14T19:35:56
10456,bruno,widget c,widgets,2,19.97,False,2024-04-24T12:36:57
10457,timo,pro kit,kits,1,43.84,False,2024-04-18T20:31:17
10458,quin,widget c,widgets,2,16.9,False,2024-02-07T12:53:48
10459,finn,gizmo x,gizmos,1,25.44,False,2024-01-07T18:54:58
10460,gia,gizmo x,gizmos,2,30.19,False,2024-01-26T16:21:48
10461,finn,gizmo x,gizmos,1,29.85,False,2024-03-15T21:34:38
10462,jo,widget c,widgets,1,19.49,False,2024-01-28T12:40:09
10463,lia,widget b,widgets,3,13.53,False,2024-04-26T16:37:47
10464,uma,widget c,widgets,1,18.37,True,2024-04-03T18:23:55
10465,gia,widget b,widgets,2,11.96,False,2024-03-19T12:41:52
10466,uma,widget a,widgets,2,8.92,True,2024-06-23T20:51:33
10467,nils,addon 2,addons,1,4.31,False,2024-01-06T11:53:54
10468,gia,widget c,widgets,2,17.85,True,2024-03-23T16:20:15
10469,io,widget b,widgets,1,10.28,False,2024-03-01T10:09:05
10470,zara,gizmo x,gizmos,1,29.06,False,2024-06-11T18:15:14
10471,uma,gizmo y,gizmos,1,26.07,False,2024-01-11T17:25:45
10472,bruno,gizmo y,gizmos,2,26.81,False,2024-05-21T14:09:04
10473,timo,service plan,services,1,19.67,False,2024-05-02T11:01:48
10474,dora,pro kit,kits,1,53.92,False,2024-03-19T09:32:31
10475,hans,gizmo x,gizmos,1,33.06,False,2024-01-28T09:26:27
10476,io,widget a,widgets,1,7.97,False,2024-01-10T19:13:01
10477,ravi,widget c,widgets,1,18.01,True,2024-05-28T20:14:32
10478,xena,widget a,widgets,3,9.0,False,2024-01-13T18:22:52
10479,dora,gizmo y,gizmos,1,23.74,False,2024-02-12T19:27:39
10480,olav,gizmo y,gizmos,1,27.52,False,2024-02-24T20:03:58
10481,nils,addon 2,addons,1,5.24,False,2024-04-26T20:24:03
10482,io,widget b,widgets,1,12.17,False,2024-02-14T11:05:47
10483,xena,widget b,widgets,1,11.35,True,2024-01-14T17:40:23
10484,zara,gizmo x,gizmos,1,25.22,False,2024-03-06T14:30:19
10485,dora,widget a,widgets,1,9.96,True,2024-02-05T11:19:54
10486,ravi,addon 1,addons,2,6.8,True,2024-05-06T10:50:17
10487,xena,widget a,widgets,1,8.69,True,2024-06-03T16:57:59
10488,timo,widget b,widgets,3,10.47,False,2024-06-21T17:53:53
10489,vea,gizmo y,gizmos,2,20.44,False,2024-02-06T17:45:06
10490,dora,widget b,widgets,1,12.5,True,2024-04-14T13:58:52
10491,dora,gizmo y,gizmos,1,21.44,False,2024-06-26T17:47:35
10492,dora,gizmo x,gizmos,2,31.22,False,2024-06-19T18:04:05
10493,mari,pro kit,kits,1,49.33,False,2024-02-15T16:16:11
10494,timo,gizmo y,gizmos,1,26.8,False,2024-03-10T17:23:49
10495,ravi,gizmo y,gizmos,1,26.24,False,2024-06-22T18:48:15
10496,pia,widget a,widgets,1,8.53,False,2024-01-31T09:26:47
10497,ravi,widget b,widgets,1,10.86,False,2024-01-22T15:07:18
10498,finn,gizmo y,gizmos,2,25.67,False,2024-05-16T11:51:25
10499,sofia,widget c,widgets,1,20.87,True,2024-04-30T13:27:38
10500,hans,widget a,widgets,1,9.24,False,2024-05-27T15:34:39
10501,jo,widget c,widgets,1,17.38,False,2024-02-01T21:38:54
10502,olav,widget a,widgets,2,8.54,False,2024-06-01T14:27:39
10503,sofia,service plan,services,1,20.32,True,2024-04-08T11:55:29
10504,xena,gizmo x,gizmos,1,32.76,False,2024-03-14T12:19:30
10505,lia,widget a,widgets,1,9.04,True,2024-05-27T12:31:56
10506,jo,addon 1,addons,1,7.82,False,2024-01-14T13:08:56
10507,vea,gizmo y,gizmos,1,21.09,False,2024-02-28T12:50:04
10508,zara,widget a,widgets,1,8.96,True,2024-02-29T13:15:08
10509,hans,widget a,widgets,1,8.16,True,2024-03-17T10:26:12
10510,finn,service plan,services,2,17.09,False,2024-05-04T11:46:30
10511,zara,gizmo x,gizmos,1,31.34,False,2024-04-18T16:00:33
10512,nils,widget c,widgets,1,19.17,False,2024-01-08T18:11:24
10513,walt,widget c,widgets,1,18.13,True,2024-05-22T09:50:42
10514,yuri,widget b,widgets,1,11.33,False,2024-01-20T11:08:34
10515,hans,widget a,widgets,2,9.78,False,2024-05-08T09:32:17
10516,zara,widget b,widgets,1,12.47,False,2024-04-02T11:44:07
10517,eli,widget b,widgets,2,12.91,False,2024-01-20T17:06:24
10518,ravi,widget a,widgets,1,9.11,False,2024-01-10T15:50:56
10519,zara,widget b,widgets,1,13.2,False,2024-06-06T19:00:38
10520,ana,widget a,widgets,1,8.6,False,2024-06-10T12:17:51
10521,zara,widget a,widgets,1,9.25,False,2024-03-29T13:08:12
10522,io,widget a,widgets,2,8.33,False,2024-03-01T15:19:26
10523,eli,gizmo y,gizmos,1,24.76,False,2024-03-21T17:54:12
10524,hans,addon 2,addons,1,4.92,False,2024-01-16T15:11:27
10525,kai,pro kit,kits,1,54.77,False,2024-06-17T11:46:15
10526,lia,gizmo x,gizmos,1,32.16,False,2024-04-25T14:08:25
10527,walt,pro kit,kits,1,50.92,True,2024-02-20T14:00:23
10528,kai,widget c,widgets,1,19.07,False,2024-05-04T10:22:24
10529,ravi,addon 2,addons,1,4.45,False,2024-05-11T12:37:30
10530,kai,gizmo y,gizmos,2,27.45,True,2024-01-22T16:45:22
10531,io,widget b,widgets,1,11.71,False,2024-04-06T14:23:40
10532,finn,widget a,widgets,1,9.45,True,2024-05-06T18:23:12
10533,sofia,gizmo x,gizmos,1,33.34,True,2024-03-25T13:09:28
10534,mari,gizmo x,gizmos,1,30.14,True,2024-03-15T13:54:56
10535,bruno,gizmo y,gizmos,1,23.23,False,2024-04-23T20:43:26
10536,nils,widget b,widgets,1,12.23,False,2024-05-23T17:52:04
10537,ana,widget a,widgets,1,9.58,True,2024-06-22T18:58:10
10538,sofia,gizmo x,gizmos,1,30.95,True,2024-05-01T14:11:53
10539,hans,widget a,widgets,1,8.88,False,2024-04-11T14:06:07
10540,quin,widget b,widgets,1,12.04,False,2024-03-05T21:36:56
10541,zara,gizmo x,gizmos,1,29.2,False,2024-02-02T15:23:20
10542,hans,gizmo y,gizmos,3,21.05,False,2024-04-24T20:53:13
10543,sofia,gizmo y,gizmos,1,26.55,True,2024-04-29T11:08:10
10544,lia,gizmo x,gizmos,2,29.78,False,2024-04-11T13:47:08
10545,xena,starter kit,kits,1,41.93,True,2024-03-17T18:12:03
10546,quin,widget b,widgets,1,13.18,True,2024-03-02T20:52:32
10547,nils,gizmo y,gizmos,2,25.91,False,2024-04-05T13:28:32
10548,dora,service plan,services,1,20.3,False,2024-06-16T18:30:46
10549,io,gizmo y,gizmos,1,25.31,True,2024-05-26T17:44:13
10550,mari,widget c,widgets,1,16.84,False,2024-02-22T17:57:53
10551,dora,pro kit,kits,1,48.06,False,2024-03-10T09:44:38
10552,finn,service plan,services,1,18.92,False,2024-03-04T12:44:34
10553,kai,gizmo y,gizmos,1,23.0,False,2024-02-11T13:41:16
10554,gia,service plan,services,2,21.67,True,2024-01-19T18:56:42
10555,hans,widget c,widgets,3,17.57,False,2024-04-03T15:49:48
10556,yuri,gizmo y,gizmos,1,26.25,False,2024-04-12T15:05:28
10557,pia,widget a,widgets,1,8.12,False,2024-04-03T13:18:11
10558,vea,gizmo x,gizmos,1,30.45,False,2024-06-15T09:17:44
10559,pia,gizmo x,gizmos,1,32.19,True,2024-06-04T16:35:12
10560,vea,gizmo x,gizmos,1,29.15,True,2024-05-24T13:58:45
10561,uma,service plan,services,1,21.43,False,2024-05-01T14:08:31
10562,bruno,gizmo y,gizmos,1,20.86,False,2024-04-25T09:26:30
10563,xena,widget a,widgets,1,10.26,False,2024-04-29T11:18:53
10564,timo,widget b,widgets,2,11.04,False,2024-03-13T20:50:55
10565,kai,addon 1,addons,1,7.97,False,2024-05-27T15:36:00
10566,jo,gizmo y,gizmos,1,24.75,False,2024-04-08T21:22:25
10567,io,gizmo x,gizmos,1,29.19,True,2024-06-06T12:26:02
10568,bruno,widget b,widgets,1,10.6,True,2024-03-11T17:01:19
10569,bruno,widget a,widgets,2,9.07,False,2024-05-12T16:49:12
10570,timo,gizmo x,gizmos,1,32.8,False,2024-01-05T14:11:46
10571,pia,widget c,widgets,1,16.34,True,2024-01-08T09:50:14
10572,bruno,widget b,widgets,1,10.21,False,2024-01-12T15:06:08
10573,dora,gizmo y,gizmos,1,23.16,False,2024-03-28T12:03:12
10574,ana,service plan,services,1,16.46,False,2024-02-14T15:53:38
10575,xena,addon 2,addons,1,4.67,False,2024-03-02T20:40:57
10576,uma,widget a,widgets,1,9.25,False,2024-01-28T14:00:22
10577,timo,widget a,widgets,1,10.24,False,2024-06-01T11:52:28
10578,ana,gizmo x,gizmos,2,32.93,False,2024-03-03T17:36:31
10579,gia,gizmo x,gizmos,2,32.69,False,2024-06-05T12:38:25
10580,walt,widget a,widgets,1,8.58,False,2024-03-28T13:38:28
10581,jo,gizmo x,gizmos,2,28.34,True,2024-05-07T10:54:31
10582,xena,gizmo y,gizmos,1,24.12,False,2024-06-26T13:38:16
10583,pia,addon 2,addons,1,5.22,False,2024-03-17T19:52:44
10584,xena,widget c,widgets,1,21.77,False,2024-04-25T17:03:22
10585,yuri,widget c,widgets,1,21.51,False,2024-01-06T16:40:18
10586,clara,addon 1,addons,2,5.98,False,2024-01-04T10:13:06
10587,pia,gizmo x,gizmos,1,29.75,True,2024-04-25T17:57:13
10588,uma,widget a,widgets,1,9.71,False,2024-02-08T11:51:04
10589,kai,widget a,widgets,1,7.73,False,2024-04-30T18:06:14
10590,xena,addon 1,addons,2,6.57,True,2024-05-06T14:33:01
10591,yuri,widget c,widgets,1,16.23,False,2024-01-06T13:26:15
10592,walt,gizmo y,gizmos,2,24.62,False,2024-04-30T13:15:26
10593,ana,widget a,widgets,1,9.22,False,2024-01-29T14:22:47
10594,vea,widget a,widgets,1,9.8,False,2024-04-15T11:52:26
10595,uma,addon 2,addons,1,4.27,True,2024-05-06T19:57:15
10596,pia,widget c,widgets,1,18.08,False,2024-06-14T17:28:42
10597,hans,gizmo y,gizmos,1,22.57,False,2024-01-15T14:31:15
10598,bruno,gizmo x,gizmos,1,29.4,False,2024-04-17T20:45:32
10599,lia,gizmo y,gizmos,1,23.89,False,2024-06-06T13:25:13
10600,lia,gizmo y,gizmos,2,21.52,False,2024-02-19T15:13:45
10601,sofia,widget a,widgets,2,10.29,False,2024-06-13T16:53:00
10602,jo,starter kit,kits,1,38.97,True,2024-01-30T14:05:51
10603,sofia,pro kit,kits,1,54.57,False,2024-04-10T10:52:27
10604,bruno,widget b,widgets,1,10.59,False,2024-05-27T18:31:52
10605,timo,gizmo y,gizmos,1,25.25,False,2024-04-01T21:49:51
10606,finn,widget b,widgets,1,10.74,False,2024-05-08T18:37:39
10607,jo,service plan,services,1,16.75,False,2024-06-02T11:01:49
10608,pia,gizmo x,gizmos,1,29.28,False,2024-04-09T10:15:03
10609,ana,gizmo x,gizmos,1,25.49,False,2024-02-23T14:18:25
10610,clara,pro kit,kits,1,53.55,True,2024-01-08T12:07:45
10611,ana,gizmo x,gizmos,1,25.81,False,2024-02-29T10:31:33
10612,olav,starter kit,kits,1,34.66,False,2024-05-25T17:55:11
10613,pia,starter kit,kits,3,43.63,False,2024-05-17T09:04:57
10614,walt,widget c,widgets,1,17.88,False,2024-03-08T14:56:40
10615,xena,gizmo y,gizmos,1,25.82,False,2024-03-25T20:59:38
10616,xena,gizmo x,gizmos,1,29.48,True,2024-04-03T16:29:42
10617,pia,widget c,widgets,1,19.99,False,2024-02-14T21:07:12
10618,ana,gizmo x,gizmos,1,29.34,False,2024-05-19T13:20:32
10619,yuri,gizmo x,gizmos,1,29.96,True,2024-02-05T11:08:05
10620,eli,gizmo x,gizmos,2,27.08,False,2024-01-06T11:18:01
10621,olav,widget c,widgets,2,20.02,False,2024-02-08T17:24:25
10622,zara,starter kit,kits,3,41.85,False,2024-06-22T20:46:51
10623,hans,gizmo y,gizmos,1,27.59,False,2024-03-01T09:11:11
10624,finn,gizmo y,gizmos,2,22.94,False,2024-02-08T14:41:06
10625,walt,widget a,widgets,1,9.9,False,2024-03-09T18:42:13
10626,finn,addon 2,addons,2,5.1,False,2024-06-15T14:09:11
10627,xena,widget c,widgets,1,18.84,True,2024-06-03T10:49:22
10628,quin,widget c,widgets,2,17.16,False,2024-03-23T09:52:00
10629,eli,widget b,widgets,1,12.54,True,2024-04-15T09:25:48
10630,zara,widget b,widgets,2,12.31,False,2024-03-22T20:00:11
10631,io,gizmo y,gizmos,1,27.09,False,2024-01-27T15:15:57
10632,uma,widget a,widgets,3,9.91,False,2024-03-17T09:50:12
10633,ana,addon 2,addons,1,5.22,True,2024-01-01T16:12:30
10634,bruno,widget a,widgets,1,9.39,False,2024-04-21T10:02:45
10635,xena,widget b,widgets,1,12.17,False,2024-02-27T18:24:05
10636,clara,gizmo x,gizmos,1,33.1,True,2024-02-19T12:44:50
10637,clara,widget c,widgets,1,16.95,False,2024-02-19T11:20:30
10638,quin,gizmo y,gizmos,1,25.48,False,2024-05-10T14:02:29
10639,ana,widget c,widgets,1,19.39,True,2024-01-24T13:31:02
10640,io,widget c,widgets,1,21.54,False,2024-05-16T16:07:47
10641,clara,widget c,widgets,2,21.38,False,2024-05-31T14:43:02
10642,xena,gizmo y,gizmos,1,27.29,False,2024-02-16T19:08:22
10643,finn,widget b,widgets,3,12.94,False,2024-04-29T20:05:44
10644,eli,widget b,widgets,1,12.53,False,2024-06-23T13:31:18
10645,yuri,addon 1,addons,1,6.84,False,2024-04-25T21:19:25
10646,olav,gizmo x,gizmos,2,31.25,True,2024-01-19T10:56:32
10647,ravi,addon 2,addons,2,4.38,False,2024-04-19T15:58:01
10648,gia,widget c,widgets,2,21.25,False,2024-06-07T12:46:54
10649,xena,addon 1,addons,1,8.03,False,2024-01-15T18:56:54
10650,ravi,gizmo x,gizmos,1,25.58,False,2024-01-15T17:45:35
10651,mari,widget c,widgets,1,19.32,False,2024-03-03T19:53:13
10652,lia,gizmo y,gizmos,1,22.22,False,2024-02-13T17:42:52
10653,ravi,gizmo y,gizmos,1,20.43,True,2024-05-13T11:52:34
10654,pia,addon 2,addons,1,4.37,True,2024-03-07T17:28:12
10655,nils,widget a,widgets,3,9.8,True,2024-06-13T17:41:25
10656,io,widget c,widgets,1,19.61,False,2024-06-05T17:28:39
10657,vea,gizmo x,gizmos,2,29.15,False,2024-02-15T17:40:34
10658,dora,pro kit,kits,1,50.21,False,2024-04-09T20:59:30
10659,nils,widget c,widgets,1,16.31,False,2024-01-31T18:02:09
10660,olav,widget b,widgets,1,10.93,True,2024-02-04T09:41:42
10661,dora,widget b,widgets,1,13.28,False,2024-01-02T14:52:10
10662,sofia,widget a,widgets,1,9.58,False,2024-06-29T12:27:51
10663,kai,service plan,services,1,16.85,False,2024-03-21T12:52:30
10664,dora,widget c,widgets,1,20.67,False,2024-06-25T19:42:39
10665,kai,gizmo x,gizmos,3,27.78,False,2024-05-16T18:17:33
10666,eli,widget a,widgets,1,9.26,False,2024-03-31T14:59:17
10667,sofia,gizmo x,gizmos,1,30.93,False,2024-05-30T13:04:42
10668,gia,addon 1,addons,1,6.59,False,2024-05-17T09:05:50
10669,finn,widget b,widgets,1,11.2,False,2024-06-28T16:12:44
10670,pia,widget a,widgets,1,8.03,False,2024-02-04T18:02:00
10671,pia,gizmo y,gizmos,2,26.9,False,2024-03-28T21:21:43
10672,vea,widget c,widgets,1,20.81,True,2024-02-24T15:19:06
10673,sofia,gizmo x,gizmos,1,32.58,True,2024-03-29T17:50:59
10674,yuri,gizmo y,gizmos,1,27.18,False,2024-06-12T17:18:24
10675,kai,widget b,widgets,1,11.13,True,2024-05-23T11:38:03
10676,walt,widget b,widgets,1,12.04,False,2024-05-12T18:00:45
10677,dora,widget c,widgets,1,16.88,False,2024-04-02T10:30:23
10678,lia,addon 2,addons,1,4.75,False,2024-01-28T16:24:18
10679,pia,pro kit,kits,1,41.99,True,2024-04-02T12:04:26
10680,sofia,widget c,widgets,1,16.83,False,2024-06-18T18:24:09
10681,jo,widget a,widgets,1,7.7,False,2024-06-04T20:20:30
10682,walt,gizmo x,gizmos,3,26.98,False,2024-01-24T11:24:33
10683,gia,gizmo x,gizmos,1,25.11,False,2024-02-03T12:13:07
10684,gia,widget c,widgets,1,21.24,False,2024-06-02T16:20:06
10685,ana,addon 2,addons,1,4.49,False,2024-03-05T10:22:53
10686,zara,gizmo x,gizmos,1,25.72,False,2024-02-14T15:46:05
10687,hans,starter kit,kits,2,40.82,True,2024-03-12T15:05:48
10688,quin,gizmo x,gizmos,1,28.21,True,2024-05-26T17:42:29
10689,uma,widget b,widgets,1,10.47,False,2024-01-20T17:27:55
10690,gia,widget b,widgets,1,11.53,False,2024-01-16T17:16:32
10691,timo,gizmo y,gizmos,2,23.89,False,2024-01-28T17:05:55
10692,olav,gizmo y,gizmos,1,26.99,False,2024-06-30T10:02:13
10693,ravi,gizmo x,gizmos,1,24.81,False,2024-06-13T10:32:02
10694,kai,gizmo x,gizmos,2,32.69,False,2024-01-02T11:44:27
10695,gia,widget b,widgets,2,11.56,True,2024-04-01T17:42:08
10696,sofia,widget b,widgets,3,13.7,False,2024-04-18T11:13:22
10697,bruno,starter kit,kits,2,37.91,True,2024-02-15T16:52:04
10698,finn,addon 1,addons,1,7.3,True,2024-04-09T18:14:20
10699,yuri,widget a,widgets,1,8.59,False,2024-04-28T20:42:42
10700,ana,gizmo x,gizmos,2,28.31,False,2024-05-24T11:11:49
10701,uma,gizmo x,gizmos,1,31.02,False,2024-03-15T15:53:54
10702,finn,service plan,services,1,18.75,False,2024-06-01T17:19:44
10703,zara,gizmo y,gizmos,2,20.91,False,2024-05-01T14:39:07
10704,mari,widget c,widgets,1,19.19,True,2024-06-06T10:24:35
10705,walt,widget b,widgets,1,12.33,False,2024-05-02T11:42:54
10706,olav,gizmo y,gizmos,3,21.67,True,2024-04-09T16:55:03
10707,gia,gizmo x,gizmos,1,28.72,True,2024-05-03T16:25:44
10708,vea,gizmo y,gizmos,1,22.35,False,2024-05-13T09:50:43
10709,xena,pro kit,kits,1,54.57,True,2024-04-13T21:38:02
10710,lia,widget a,widgets,1,9.42,False,2024-06-14T16:51:23
10711,jo,service plan,services,1,16.91,True,2024-03-15T15:46:05
10712,pia,widget c,widgets,1,19.2,False,2024-05-19T11:44:25
10713,hans,gizmo y,gizmos,2,21.72,False,2024-06-18T11:41:35
10714,sofia,widget b,widgets,3,12.78,False,2024-06-10T09:23:12
10715,lia,widget c,widgets,1,21.66,False,2024-01-30T19:53:07
10716,jo,gizmo x,gizmos,1,28.29,False,2024-04-05T19:14:52
10717,zara,addon 2,addons,2,5.45,True,2024-02-13T09:24:20
10718,io,widget a,widgets,1,9.91,False,2024-01-25T17:30:32
10719,zara,addon 1,addons,1,7.63,True,2024-01-08T14:59:44
10720,walt,gizmo x,gizmos,1,31.46,True,2024-06-15T19:35:12
10721,walt,addon 2,addons,2,5.58,True,2024-05-29T18:27:41
10722,sofia,widget b,widgets,1,13.76,False,2024-05-05T15:15:31
10723,hans,gizmo y,gizmos,1,22.18,False,2024-03-31T17:12:41
10724,finn,widget b,widgets,3,11.77,False,2024-06-18T16:42:21
10725,walt,pro kit,kits,1,42.56,True,2024-04-02T16:44:36
10726,ravi,widget b,widgets,1,13.09,True,2024-06-09T19:14:47
10727,sofia,gizmo x,gizmos,1,25.41,False,2024-06-15T18:58:23
10728,mari,widget b,widgets,1,13.7,False,2024-01-25T19:01:14
10729,uma,gizmo y,gizmos,2,21.68,False,2024-05-18T16:14:49
10730,vea,gizmo x,gizmos,2,32.31,False,2024-02-25T19:03:10
10731,nils,widget b,widgets,1,11.0,False,2024-04-06T12:51:52
10732,mari,gizmo x,gizmos,1,32.67,False,2024-06-09T15:12:13
10733,quin,pro kit,kits,1,55.86,True,2024-01-29T13:52:30
10734,dora,starter kit,kits,2,39.68,False,2024-03-12T11:18:24
10735,yuri,widget b,widgets,1,11.25,False,2024-06-26T10:39:52
10736,ana,widget a,widgets,1,9.17,True,2024-01-05T20:16:43
10737,sofia,widget c,widgets,2,21.14,False,2024-02-04T15:31:57
10738,ana,service plan,services,1,21.12,False,2024-06-18T10:50:55
10739,hans,gizmo y,gizmos,1,27.4,False,2024-01-10T18:56:46
10740,ana,widget b,widgets,1,12.7,True,2024-01-27T09:28:00
10741,bruno,widget b,widgets,1,10.54,False,2024-05-15T15:16:57
10742,bruno,widget c,widgets,2,19.52,False,2024-05-14T10:05:04
10743,io,gizmo x,gizmos,1,30.18,False,2024-04-17T19:31:44
10744,xena,gizmo x,gizmos,1,29.93,True,2024-05-23T15:31:58
10745,io,widget a,widgets,1,9.16,True,2024-04-25T20:19:02
10746,finn,addon 2,addons,1,5.75,True,2024-04-10T09:32:03
10747,vea,widget c,widgets,2,21.26,True,2024-04-05T19:33:44
10748,walt,gizmo y,gizmos,1,23.6,True,2024-05-15T15:04:53
10749,ravi,gizmo y,gizmos,1,27.09,False,2024-03-03T19:55:00
10750,jo,widget a,widgets,1,10.18,False,2024-06-24T10:29:28
10751,hans,widget c,widgets,1,20.49,False,2024-06-19T09:21:59
10752,olav,addon 2,addons,1,4.72,False,2024-05-20T18:41:01
10753,kai,widget c,widgets,1,20.38,False,2024-02-09T18:51:26
10754,eli,gizmo x,gizmos,2,25.28,True,2024-03-08T12:55:49
10755,bruno,starter kit,kits,1,40.98,True,2024-05-16T20:45:50
10756,uma,widget c,widgets,1,20.55,False,2024-05-21T12:37:37
10757,io,widget a,widgets,1,8.77,False,2024-04-04T10:58:48
10758,yuri,widget a,widgets,1,9.72,False,2024-02-15T11:35:17
10759,uma,pro kit,kits,1,45.01,False,2024-05-28T14:18:52
10760,jo,widget a,widgets,2,10.08,False,2024-01-02T11:14:35
10761,walt,pro kit,kits,1,49.84,False,2024-03-06T16:00:20
10762,finn,widget a,widgets,2,8.97,False,2024-03-29T19:35:18
10763,ana,gizmo x,gizmos,1,26.25,False,2024-01-11T19:41:16
10764,bruno,widget a,widgets,2,7.95,False,2024-01-10T12:17:35
10765,finn,widget c,widgets,1,21.61,True,2024-06-04T17:35:53
10766,quin,widget a,widgets,1,10.05,True,2024-04-01T19:18:38
10767,finn,widget c,widgets,3,20.7,False,2024-06-13T16:47:37
10768,finn,widget c,widgets,1,21.41,False,2024-03-08T12:02:53
10769,quin,gizmo y,gizmos,1,24.58,False,2024-02-25T11:43:01
10770,walt,widget a,widgets,1,9.44,False,2024-05-09T12:27:17
10771,pia,widget c,widgets,2,21.37,False,2024-02-16T13:01:50
10772,timo,widget b,widgets,1,10.74,False,2024-06-13T15:41:40
10773,bruno,widget b,widgets,1,12.04,True,2024-06-12T18:10:40
10774,ana,widget c,widgets,1,21.77,False,2024-06-24T15:31:59
10775,uma,gizmo x,gizmos,1,31.07,False,2024-01-09T12:02:00
10776,xena,widget b,widgets,1,13.62,False,2024-04-22T14:31:36
10777,bruno,widget a,widgets,1,9.92,True,2024-05-20T16:24:33
10778,jo,widget a,widgets,3,9.7,False,2024-01-23T16:04:51
10779,hans,gizmo y,gizmos,3,25.33,False,2024-01-21T17:39:31
10780,clara,pro kit,kits,1,45.19,False,2024-04-14T18:56:57
10781,kai,gizmo y,gizmos,2,25.56,False,2024-01-20T12:36:59
10782,lia,addon 1,addons,2,6.26,False,2024-03-11T14:06:24
10783,jo,widget b,widgets,1,10.57,True,2024-04-11T15:53:14
10784,dora,gizmo x,gizmos,2,25.89,True,2024-02-23T10:23:12
10785,sofia,widget b,widgets,1,12.27,False,2024-01-28T21:54:47
10786,lia,gizmo y,gizmos,1,25.7,False,2024-02-28T09:51:02
10787,yuri,gizmo x,gizmos,1,25.4,True,2024-01-05T15:11:39
10788,yuri,widget c,widgets,1,20.93,True,2024-01-09T13:05:52
10789,jo,addon 2,addons,3,5.21,False,2024-04-19T12:17:07
10790,sofia,service plan,services,1,21.08,False,2024-03-31T19:41:15
10791,jo,widget b,widgets,2,12.43,False,2024-05-15T17:56:37
10792,zara,widget b,widgets,1,13.07,False,2024-02-26T19:12:26
10793,mari,addon 1,addons,1,8.05,False,2024-04-11T11:04:28
10794,hans,addon 1,addons,1,7.52,False,2024-01-13T20:13:20
10795,gia,widget c,widgets,2,16.53,False,2024-03-01T16:27:23
10796,kai,widget c,widgets,1,20.77,True,2024-05-29T19:22:12
10797,nils,gizmo y,gizmos,2,25.97,False,2024-01-20T14:25:07
10798,olav,widget c,widgets,1,17.99,False,2024-03-18T09:05:03
10799,mari,widget a,widgets,1,10.14,False,2024-02-18T15:06:28
10800,walt,gizmo x,gizmos,1,25.65,True,2024-02-24T09:58:43
10801,kai,addon 1,addons,1,7.72,False,2024-03-14T17:53:20
10802,uma,addon 1,addons,1,7.06,False,2024-01-18T19:35:49
10803,yuri,widget a,widgets,2,8.18,False,2024-01-22T09:20:26
10804,jo,widget a,widgets,3,8.9,False,2024-06-26T16:30:47
10805,hans,widget b,widgets,1,10.6,False,2024-04-16T17:09:31
10806,uma,gizmo x,gizmos,1,25.18,False,2024-03-11T15:39:30
10807,ana,widget b,widgets,1,12.89,False,2024-04-11T13:44:04
10808,yuri,widget c,widgets,1,19.98,False,2024-06-24T15:28:14
10809,bruno,widget c,widgets,3,19.85,False,2024-04-13T12:13:52
10810,dora,widget c,widgets,1,20.09,False,2024-04-20T16:47:47
10811,dora,widget a,widgets,1,10.06,False,2024-06-13T14:18:56
10812,io,widget b,widgets,2,11.57,True,2024-06-28T12:47:57
10813,ana,widget c,widgets,2,17.12,False,2024-04-05T11:32:43
